,Unnamed: 0,game_date,season,week,day_of_week,time_of_game,primetime,playoff_game,team_home,score_home,score_away,team_away,team_favored_id,point_spread,total_line,stadium,game_location,stadium_capacity,stadium_latitude,stadium_longitude,stadium_elevation,stadium_neutral,weather_temp,wind_mph,indoor,point_differential,total_points_scored,favorite,total_result,result,cover_result,team_favored_id_int,spread_category,winner,loser,cover_id
749,749,12/16/18,2018,15,6,1:00 PM,0,0,CIN,30,16,LVR,CIN,-3.0,46.0,Paycor Stadium,"Cincinatti, Ohio","65,515",39.1,-84.51667,482.0,0,43,2,0,14,46,1,2,1,1,7,Low Spread,CIN,LVR,CIN
750,750,12/16/18,2018,15,6,1:00 PM,0,0,IND,23,0,DAL,IND,-3.0,46.5,Lucas Oil Stadium,"Indianapolis, Indiana","63,000",39.760056,-86.162806,717.0,0,72,0,1,23,23,1,0,1,1,14,Low Spread,IND,DAL,IND
751,751,12/16/18,2018,15,6,1:00 PM,0,0,JAX,13,16,WAS,JAX,-7.5,36.5,EverBank Field,"Jacksonville, Florida","67,264",30.23333,-81.66667,10.0,0,64,12,0,-3,29,1,0,0,0,15,Medium Spread,WAS,JAX,WAS
752,752,12/16/18,2018,15,6,8:30 PM,1,0,LAR,23,30,PHI,LAR,-13.5,52.5,Los Angeles Memorial Coliseum,"Los Angeles, California","93,605",34.014167,-118.287778,185.0,0,60,5,0,-7,53,1,1,0,0,18,High Spread,PHI,LAR,PHI
753,753,12/16/18,2018,15,6,1:00 PM,0,0,MIN,41,17,MIA,MIN,-7.5,45.0,U.S. Bank Stadium,"Minneapolis, Minnesota","66,200",44.973889,-93.258056,840.0,0,72,0,1,24,58,1,1,1,1,21,Medium Spread,MIN,MIA,MIN
754,754,12/16/18,2018,15,6,1:00 PM,0,0,NYG,0,17,TEN,TEN,-2.5,42.0,MetLife Stadium,"East Rutherford, New Jersey","82,500",40.813528,-74.074361,3.0,0,40,6,0,-17,17,0,0,0,0,32,Low Spread,TEN,NYG,TEN
755,755,12/16/18,2018,15,6,4:30 PM,0,0,PIT,17,10,NE,NE,-2.5,56.0,Acrisure Stadium,"Pittsburgh, Pennsylvania","65,500",40.4846,-80.2144,730.0,0,42,5,0,7,27,0,0,1,1,22,Low Spread,PIT,NE,PIT
756,756,12/16/18,2018,15,6,4:00 PM,0,0,SF,26,23,SEA,SEA,-3.5,44.0,Levi's Stadium,"Santa Clara, California","68,500",37.403,-121.97,17.0,0,61,11,0,3,49,0,1,1,1,29,Medium Spread,SF,SEA,SF
757,757,12/17/18,2018,15,0,8:30 PM,1,0,CAR,9,12,NO,NO,-6.0,50.5,Bank of America Stadium,"Charlotte, North Carolina","73,778",35.225833,-80.852778,751.0,0,48,3,0,-3,21,0,0,0,1,23,Medium Spread,NO,CAR,CAR
758,758,12/22/18,2018,16,5,8:30 PM,1,0,LAC,10,22,BAL,LAC,-4.0,42.5,Dignity Health Sports Park,"Carson, California","27,000",33.864,-118.261,10.0,0,60,5,0,-12,32,1,0,0,0,17,Medium Spread,BAL,LAC,BAL
759,759,12/22/18,2018,16,5,4:30 PM,0,0,TEN,25,16,WAS,TEN,-11.5,37.5,Nissan Stadium,"Nashville, Tennessee","69,143",36.166389,-86.771389,430.0,0,51,9,0,9,41,1,1,1,0,32,High Spread,TEN,WAS,WAS
760,760,12/23/18,2018,16,6,4:00 PM,0,0,ARI,9,31,LAR,LAR,-14.5,43.0,State Farm Stadium,"Glendale, Arizona","63,400",33.528,-112.263,1068.0,0,72,0,1,-22,40,0,0,0,0,18,High Spread,LAR,ARI,LAR
761,761,12/23/18,2018,16,6,1:00 PM,0,0,CAR,10,24,ATL,ATL,-3.0,46.0,Bank of America Stadium,"Charlotte, North Carolina","73,778",35.225833,-80.852778,751.0,0,52,7,0,-14,34,0,0,0,0,2,Low Spread,ATL,CAR,ATL
762,762,12/23/18,2018,16,6,1:00 PM,0,0,CLE,26,18,CIN,CLE,-10.0,44.0,FirstEnergy Stadium,"Cleveland, Ohio","68,000",41.506111,-81.699444,584.0,0,37,9,0,8,44,1,2,1,0,8,High Spread,CLE,CIN,CIN
763,763,12/23/18,2018,16,6,1:00 PM,0,0,DAL,27,20,TB,DAL,-7.5,48.0,AT&T Stadium,"Arlington, Texas","80,000",32.747778,-97.092778,607.0,0,72,0,1,7,47,1,0,1,0,9,Medium Spread,DAL,TB,TB
764,764,12/23/18,2018,16,6,1:00 PM,0,0,DET,9,27,MIN,MIN,-6.5,42.5,Ford Field,"Detroit, Michigan","65,000",42.34,-83.045556,581.0,0,72,0,1,-18,36,0,0,0,0,21,Medium Spread,MIN,DET,MIN
765,765,12/23/18,2018,16,6,1:00 PM,0,0,IND,28,27,NYG,IND,-10.0,48.5,Lucas Oil Stadium,"Indianapolis, Indiana","63,000",39.760056,-86.162806,717.0,0,72,0,1,1,55,1,1,1,0,14,High Spread,IND,NYG,NYG
766,766,12/23/18,2018,16,6,1:00 PM,0,0,MIA,7,17,JAX,MIA,-3.0,39.5,Hard Rock Stadium,"Miami Gardens, Florida","65,326",25.958056,-80.238889,7.0,0,73,9,0,-10,24,1,0,0,0,20,Low Spread,JAX,MIA,JAX
767,767,12/23/18,2018,16,6,1:00 PM,0,0,NE,24,12,BUF,NE,-13.5,45.0,Gillette Stadium,"Foxboro, Massachusetts","68,756",42.091,-71.264,289.0,0,40,12,0,12,36,1,0,1,0,22,High Spread,NE,BUF,BUF
768,768,12/23/18,2018,16,6,4:30 PM,0,0,NO,31,28,PIT,NO,-6.5,53.0,Caesars Superdome,"New Orleans, Louisiana","76,468",29.9511,-90.08197,3.0,0,72,0,1,3,59,1,1,1,0,23,Medium Spread,NO,PIT,PIT
769,769,12/23/18,2018,16,6,1:00 PM,0,0,NYJ,38,44,GB,GB,-3.0,47.5,MetLife Stadium,"East Rutherford, New Jersey","82,500",40.813528,-74.074361,3.0,0,43,8,0,-6,82,0,1,0,0,12,Low Spread,GB,NYJ,GB
770,770,12/23/18,2018,16,6,1:00 PM,0,0,PHI,32,30,HOU,PHI,-1.0,46.5,Lincoln Financial Field,"Philadelphia, Pennsylvania","69,176",39.900833,-75.1675,30.0,0,44,5,0,2,62,1,1,1,1,26,Low Spread,PHI,HOU,PHI
771,771,12/23/18,2018,16,6,4:00 PM,0,0,SF,9,14,CHI,CHI,-4.0,44.0,Levi's Stadium,"Santa Clara, California","68,500",37.403,-121.97,17.0,0,50,5,0,-5,23,0,0,0,0,6,Medium Spread,CHI,SF,CHI
772,772,12/23/18,2018,16,6,8:30 PM,1,0,SEA,38,31,KC,KC,-1.0,54.5,Lumen Field,"Seattle, Washington","67,000",47.6523,-122.4095,20.0,0,43,8,0,7,69,0,1,1,1,16,Low Spread,SEA,KC,SEA
773,773,12/24/18,2018,16,0,8:30 PM,1,0,LVR,27,14,DEN,DEN,-2.5,42.5,Oakland Coliseum,"Oakland, California","53,250",37.751667,-122.200556,21.0,0,58,14,0,13,41,0,0,1,1,10,Low Spread,LVR,DEN,LVR
774,774,12/30/18,2018,17,6,4:30 PM,0,0,BAL,26,24,CLE,BAL,-7.0,41.0,M&T Bank Stadium,"Baltimore, Maryland","71,008",39.278056,-76.622778,50.0,0,48,2,0,2,50,1,1,1,0,3,Medium Spread,BAL,CLE,CLE
775,775,12/30/18,2018,17,6,1:00 PM,0,0,BUF,42,17,MIA,BUF,-5.5,39.5,Highmark Stadium,"Orchard Park, New York","73,967",42.889,-78.8901,178.0,0,33,9,0,25,59,1,1,1,1,4,Medium Spread,BUF,MIA,BUF
776,776,12/30/18,2018,17,6,4:30 PM,0,0,DEN,9,23,LAC,LAC,-7.0,43.5,Empower Field at Mile High,"Denver, Colorado","76,125",39.743889,-105.02,5280.0,0,51,6,0,-14,32,0,0,0,0,17,Medium Spread,LAC,DEN,LAC
777,777,12/30/18,2018,17,6,1:00 PM,0,0,GB,0,31,DET,GB,-7.5,44.5,Lambeau Field,"Green Bay, Wisconsin","80,735",44.501389,-88.062222,640.0,0,26,15,0,-31,31,1,0,0,0,12,Medium Spread,DET,GB,DET
778,778,12/30/18,2018,17,6,1:00 PM,0,0,HOU,20,3,JAX,HOU,-7.0,39.5,NRG Stadium,"Houston, Texas","71,500",29.684722,-95.410833,43.0,0,72,0,1,17,23,1,0,1,1,13,Medium Spread,HOU,JAX,HOU
779,779,12/30/18,2018,17,6,4:30 PM,0,0,KC,35,3,LVR,KC,-14.5,52.5,Arrowhead Stadium,"Kansas City, Missouri","76,416",39.048889,-94.483889,1024.0,0,45,15,0,32,38,1,0,1,1,16,High Spread,KC,LVR,KC
780,780,12/30/18,2018,17,6,4:30 PM,0,0,LAR,48,32,SF,LAR,-10.5,49.5,Los Angeles Memorial Coliseum,"Los Angeles, California","93,605",34.014167,-118.287778,185.0,0,65,3,0,16,80,1,1,1,1,18,High Spread,LAR,SF,LAR
781,781,12/30/18,2018,17,6,4:30 PM,0,0,MIN,10,24,CHI,MIN,-6.0,40.5,U.S. Bank Stadium,"Minneapolis, Minnesota","66,200",44.973889,-93.258056,840.0,0,72,0,1,-14,34,1,0,0,0,21,Medium Spread,CHI,MIN,CHI
782,782,12/30/18,2018,17,6,1:00 PM,0,0,NE,38,3,NYJ,NE,-14.5,46.5,Gillette Stadium,"Foxboro, Massachusetts","68,756",42.091,-71.264,289.0,0,33,2,0,35,41,1,0,1,1,22,High Spread,NE,NYJ,NE
783,783,12/30/18,2018,17,6,1:00 PM,0,0,NO,14,33,CAR,NO,-8.0,42.0,Caesars Superdome,"New Orleans, Louisiana","76,468",29.9511,-90.08197,3.0,0,72,0,1,-19,47,1,1,0,0,23,High Spread,CAR,NO,CAR
784,784,12/30/18,2018,17,6,1:00 PM,0,0,NYG,35,36,DAL,NYG,-7.5,38.5,MetLife Stadium,"East Rutherford, New Jersey","82,500",40.813528,-74.074361,3.0,0,37,2,0,-1,71,1,1,0,0,24,Medium Spread,DAL,NYG,DAL
785,785,12/30/18,2018,17,6,4:30 PM,0,0,PIT,16,13,CIN,PIT,-14.0,45.0,Acrisure Stadium,"Pittsburgh, Pennsylvania","65,500",40.4846,-80.2144,730.0,0,42,9,0,3,29,1,0,1,0,28,High Spread,PIT,CIN,CIN
786,786,12/30/18,2018,17,6,4:30 PM,0,0,SEA,27,24,ARI,SEA,-14.0,39.5,Lumen Field,"Seattle, Washington","67,000",47.6523,-122.4095,20.0,0,45,5,0,3,51,1,1,1,0,29,High Spread,SEA,ARI,ARI
787,787,12/30/18,2018,17,6,1:00 PM,0,0,TB,32,34,ATL,ATL,-2.5,51.5,Raymond James Stadium,"Tampa, Florida","65,890",27.975833,-82.503333,35.0,0,80,5,0,-2,66,0,1,0,1,2,Low Spread,ATL,TB,TB
788,788,12/30/18,2018,17,6,8:30 PM,1,0,TEN,17,33,IND,IND,-5.5,42.5,Nissan Stadium,"Nashville, Tennessee","69,143",36.166389,-86.771389,430.0,0,53,4,0,-16,50,0,1,0,0,14,Medium Spread,IND,TEN,IND
789,789,12/30/18,2018,17,6,4:30 PM,0,0,WAS,0,24,PHI,PHI,-6.0,42.5,FedEx Field,"Landover, Maryland","79,000",38.907778,-76.864444,265.0,0,46,3,0,-24,24,0,0,0,0,26,Medium Spread,PHI,WAS,PHI
790,790,1/5/19,2018,19,5,8:30 PM,1,1,DAL,24,22,SEA,DAL,-2.5,43.0,AT&T Stadium,"Arlington, Texas","80,000",32.747778,-97.092778,607.0,0,72,0,1,2,46,1,1,1,0,9,Low Spread,DAL,SEA,SEA
791,791,1/5/19,2018,19,5,4:30 PM,0,1,HOU,7,21,IND,HOU,-2.0,48.5,NRG Stadium,"Houston, Texas","71,500",29.684722,-95.410833,43.0,0,72,0,1,-14,28,1,0,0,0,13,Low Spread,IND,HOU,IND
792,792,1/6/19,2018,19,6,1:00 PM,0,1,BAL,17,23,LAC,BAL,-3.0,43.0,M&T Bank Stadium,"Baltimore, Maryland","71,008",39.278056,-76.622778,50.0,0,52,12,0,-6,40,1,0,0,0,3,Low Spread,LAC,BAL,LAC
793,793,1/6/19,2018,19,6,4:30 PM,0,1,CHI,15,16,PHI,CHI,-6.5,41.5,Soldier Field,"Chicago, Illinois","61,500",41.8623,-87.6167,594.0,0,39,12,0,-1,31,1,0,0,0,6,Medium Spread,PHI,CHI,PHI
794,794,1/12/19,2018,20,5,4:30 PM,0,1,KC,31,13,IND,KC,-4.0,54.0,Arrowhead Stadium,"Kansas City, Missouri","76,416",39.048889,-94.483889,1024.0,0,32,13,0,18,44,1,0,1,1,16,Medium Spread,KC,IND,KC
795,795,1/12/19,2018,20,5,8:30 PM,1,1,LAR,30,22,DAL,LAR,-7.5,48.0,Los Angeles Memorial Coliseum,"Los Angeles, California","93,605",34.014167,-118.287778,185.0,0,57,1,0,8,52,1,1,1,1,18,Medium Spread,LAR,DAL,LAR
796,796,1/13/19,2018,20,6,1:00 PM,0,1,NE,41,28,LAC,NE,-3.5,47.5,Gillette Stadium,"Foxboro, Massachusetts","68,756",42.091,-71.264,289.0,0,26,3,0,13,69,1,1,1,1,22,Medium Spread,NE,LAC,NE
797,797,1/13/19,2018,20,6,4:30 PM,0,1,NO,20,14,PHI,NO,-8.5,52.0,Caesars Superdome,"New Orleans, Louisiana","76,468",29.9511,-90.08197,3.0,0,72,0,1,6,34,1,0,1,0,23,High Spread,NO,PHI,PHI
798,798,1/20/19,2018,21,6,6:30 PM,1,1,KC,31,37,NE,KC,-3.0,56.0,Arrowhead Stadium,"Kansas City, Missouri","76,416",39.048889,-94.483889,1024.0,0,19,14,0,-6,68,1,1,0,0,16,Low Spread,NE,KC,NE
799,799,1/20/19,2018,21,6,3:00 PM,0,1,NO,23,26,LAR,NO,-3.0,55.5,Caesars Superdome,"New Orleans, Louisiana","76,468",29.9511,-90.08197,3.0,0,72,0,1,-3,49,1,0,0,0,23,Low Spread,LAR,NO,LAR
800,800,2/3/19,2018,22,6,6:30 PM,1,1,LAR,3,13,NE,NE,-2.0,55.5,Mercedes-Benz Stadium,"Atlanta, Georgia",71000,33.755556,-84.4,1050.0,1,72,0,1,-10,16,0,0,0,0,22,Low Spread,NE,LAR,NE
801,801,9/5/19,2019,1,3,8:30 PM,1,0,CHI,3,10,GB,CHI,-3.0,46.5,Soldier Field,"Chicago, Illinois","61,500",41.8623,-87.6167,594.0,0,65,7,0,-7,13,1,0,0,0,6,Low Spread,GB,CHI,GB
802,802,9/8/19,2019,1,6,4:30 PM,0,0,ARI,27,27,DET,DET,-3.0,45.5,State Farm Stadium,"Glendale, Arizona","63,400",33.528,-112.263,1068.0,0,72,0,1,0,54,0,1,0,1,11,Low Spread,Tie,Tie,ARI
803,803,9/8/19,2019,1,6,1:00 PM,0,0,CAR,27,30,LAR,LAR,-2.0,49.5,Bank of America Stadium,"Charlotte, North Carolina","73,778",35.225833,-80.852778,751.0,0,85,3,0,-3,57,0,1,0,0,18,Low Spread,LAR,CAR,LAR
804,804,9/8/19,2019,1,6,1:00 PM,0,0,CLE,13,43,TEN,CLE,-5.5,44.0,FirstEnergy Stadium,"Cleveland, Ohio","68,000",41.506111,-81.699444,584.0,0,69,6,0,-30,56,1,1,0,0,8,Medium Spread,TEN,CLE,TEN
805,805,9/8/19,2019,1,6,4:30 PM,0,0,DAL,35,17,NYG,DAL,-7.0,44.0,AT&T Stadium,"Arlington, Texas","80,000",32.747778,-97.092778,607.0,0,72,0,1,18,52,1,1,1,1,9,Medium Spread,DAL,NYG,DAL
806,806,9/8/19,2019,1,6,1:00 PM,0,0,JAX,26,40,KC,KC,-3.5,49.0,EverBank Field,"Jacksonville, Florida","67,264",30.23333,-81.66667,10.0,0,93,3,0,-14,66,0,1,0,0,16,Medium Spread,KC,JAX,KC
807,807,9/8/19,2019,1,6,4:00 PM,0,0,LAC,30,24,IND,LAC,-6.0,44.5,Dignity Health Sports Park,"Carson, California","27,000",33.864,-118.261,10.0,0,73,6,0,6,54,1,1,1,2,17,Medium Spread,LAC,IND,Push
808,808,9/8/19,2019,1,6,1:00 PM,0,0,MIA,10,59,BAL,BAL,-7.0,40.5,Hard Rock Stadium,"Miami Gardens, Florida","65,326",25.958056,-80.238889,7.0,0,89,7,0,-49,69,0,1,0,0,3,Medium Spread,BAL,MIA,BAL
809,809,9/8/19,2019,1,6,1:00 PM,0,0,MIN,28,12,ATL,MIN,-3.5,47.0,U.S. Bank Stadium,"Minneapolis, Minnesota","66,200",44.973889,-93.258056,840.0,0,72,0,1,16,40,1,0,1,1,21,Medium Spread,MIN,ATL,MIN
810,810,9/8/19,2019,1,6,8:30 PM,1,0,NE,33,3,PIT,NE,-5.5,49.0,Gillette Stadium,"Foxboro, Massachusetts","68,756",42.091,-71.264,289.0,0,64,3,0,30,36,1,0,1,1,22,Medium Spread,NE,PIT,NE
811,811,9/8/19,2019,1,6,1:00 PM,0,0,NYJ,16,17,BUF,NYJ,-2.5,41.0,MetLife Stadium,"East Rutherford, New Jersey","82,500",40.813528,-74.074361,3.0,0,74,4,0,-1,33,1,0,0,0,25,Low Spread,BUF,NYJ,BUF
812,812,9/8/19,2019,1,6,1:00 PM,0,0,PHI,32,27,WAS,PHI,-10.0,44.5,Lincoln Financial Field,"Philadelphia, Pennsylvania","69,176",39.900833,-75.1675,30.0,0,79,4,0,5,59,1,1,1,0,26,High Spread,PHI,WAS,WAS
813,813,9/8/19,2019,1,6,4:00 PM,0,0,SEA,21,20,CIN,SEA,-9.0,44.0,Lumen Field,"Seattle, Washington","67,000",47.6523,-122.4095,20.0,0,66,4,0,1,41,1,0,1,0,29,High Spread,SEA,CIN,CIN
814,814,9/8/19,2019,1,6,4:30 PM,0,0,TB,17,31,SF,TB,-1.0,51.0,Raymond James Stadium,"Tampa, Florida","65,890",27.975833,-82.503333,35.0,0,91,5,0,-14,48,1,0,0,0,31,Low Spread,SF,TB,SF
815,815,9/9/19,2019,1,0,7:00 PM,1,0,NO,30,28,HOU,NO,-6.5,51.5,Caesars Superdome,"New Orleans, Louisiana","76,468",29.9511,-90.08197,3.0,0,72,0,1,2,58,1,1,1,0,23,Medium Spread,NO,HOU,HOU
816,816,9/9/19,2019,1,0,10:30 PM,1,0,LVR,24,16,DEN,DEN,-3.0,42.5,Oakland Coliseum,"Oakland, California","53,250",37.751667,-122.200556,21.0,0,64,10,0,8,40,0,0,1,1,10,Low Spread,LVR,DEN,LVR
817,817,9/12/19,2019,2,3,8:30 PM,1,0,CAR,14,20,TB,CAR,-6.5,48.0,Bank of America Stadium,"Charlotte, North Carolina","73,778",35.225833,-80.852778,751.0,0,86,1,0,-6,34,1,0,0,0,5,Medium Spread,TB,CAR,TB
818,818,9/15/19,2019,2,6,8:30 PM,1,0,ATL,24,20,PHI,PHI,-1.0,53.0,Mercedes-Benz Stadium,"Atlanta, Georgia",71000,33.755556,-84.4,1050.0,0,72,0,1,4,44,0,0,1,1,26,Low Spread,ATL,PHI,ATL
819,819,9/15/19,2019,2,6,1:00 PM,0,0,BAL,23,17,ARI,BAL,-13.0,45.5,M&T Bank Stadium,"Baltimore, Maryland","71,008",39.278056,-76.622778,50.0,0,81,3,0,6,40,1,0,1,0,3,High Spread,BAL,ARI,ARI
820,820,9/15/19,2019,2,6,1:00 PM,0,0,CIN,17,41,SF,CIN,-1.0,46.0,Paycor Stadium,"Cincinatti, Ohio","65,515",39.1,-84.51667,482.0,0,82,3,0,-24,58,1,1,0,0,7,Low Spread,SF,CIN,SF
821,821,9/15/19,2019,2,6,4:30 PM,0,0,DEN,14,16,CHI,CHI,-3.0,40.5,Empower Field at Mile High,"Denver, Colorado","76,125",39.743889,-105.02,5280.0,0,88,4,0,-2,30,0,0,0,1,6,Low Spread,CHI,DEN,DEN
822,822,9/15/19,2019,2,6,1:00 PM,0,0,DET,13,10,LAC,LAC,-1.0,46.5,Ford Field,"Detroit, Michigan","65,000",42.34,-83.045556,581.0,0,72,0,1,3,23,0,0,1,1,17,Low Spread,DET,LAC,DET
823,823,9/15/19,2019,2,6,1:00 PM,0,0,GB,21,16,MIN,GB,-3.0,43.0,Lambeau Field,"Green Bay, Wisconsin","80,735",44.501389,-88.062222,640.0,0,72,3,0,5,37,1,0,1,1,12,Low Spread,GB,MIN,GB
824,824,9/15/19,2019,2,6,1:00 PM,0,0,HOU,13,12,JAX,HOU,-7.0,43.0,NRG Stadium,"Houston, Texas","71,500",29.684722,-95.410833,43.0,0,72,0,1,1,25,1,0,1,0,13,Medium Spread,HOU,JAX,JAX
825,825,9/15/19,2019,2,6,4:30 PM,0,0,LAR,27,9,NO,LAR,-2.0,52.0,Los Angeles Memorial Coliseum,"Los Angeles, California","93,605",34.014167,-118.287778,185.0,0,84,5,0,18,36,1,0,1,1,18,Low Spread,LAR,NO,LAR
826,826,9/15/19,2019,2,6,1:00 PM,0,0,MIA,0,43,NE,NE,-18.0,48.5,Hard Rock Stadium,"Miami Gardens, Florida","65,326",25.958056,-80.238889,7.0,0,90,9,0,-43,43,0,0,0,0,22,High Spread,NE,MIA,NE
827,827,9/15/19,2019,2,6,1:00 PM,0,0,NYG,14,28,BUF,BUF,-1.0,44.5,MetLife Stadium,"East Rutherford, New Jersey","82,500",40.813528,-74.074361,3.0,0,80,2,0,-14,42,0,0,0,0,4,Low Spread,BUF,NYG,BUF
828,828,9/15/19,2019,2,6,4:00 PM,0,0,LVR,10,28,KC,KC,-7.0,53.0,Oakland Coliseum,"Oakland, California","53,250",37.751667,-122.200556,21.0,0,66,9,0,-18,38,0,0,0,0,16,Medium Spread,KC,LVR,KC
829,829,9/15/19,2019,2,6,1:00 PM,0,0,PIT,26,28,SEA,PIT,-4.0,47.0,Acrisure Stadium,"Pittsburgh, Pennsylvania","65,500",40.4846,-80.2144,730.0,0,78,1,0,-2,54,1,1,0,0,28,Medium Spread,SEA,PIT,SEA
830,830,9/15/19,2019,2,6,1:00 PM,0,0,TEN,17,19,IND,TEN,-3.5,43.5,Nissan Stadium,"Nashville, Tennessee","69,143",36.166389,-86.771389,430.0,0,92,1,0,-2,36,1,0,0,0,32,Medium Spread,IND,TEN,IND
831,831,9/15/19,2019,2,6,1:00 PM,0,0,WAS,21,31,DAL,DAL,-6.0,46.0,FedEx Field,"Landover, Maryland","79,000",38.907778,-76.864444,265.0,0,82,3,0,-10,52,0,1,0,0,9,Medium Spread,DAL,WAS,DAL
832,832,9/16/19,2019,2,0,8:30 PM,1,0,NYJ,3,23,CLE,CLE,-6.5,45.0,MetLife Stadium,"East Rutherford, New Jersey","82,500",40.813528,-74.074361,3.0,0,71,1,0,-20,26,0,0,0,0,8,Medium Spread,CLE,NYJ,CLE
833,833,9/19/19,2019,3,3,8:30 PM,1,0,JAX,20,7,TEN,TEN,-2.0,38.0,EverBank Field,"Jacksonville, Florida","67,264",30.23333,-81.66667,10.0,0,73,7,0,13,27,0,0,1,1,32,Low Spread,JAX,TEN,JAX
834,834,9/22/19,2019,3,6,4:00 PM,0,0,ARI,20,38,CAR,ARI,-2.5,45.5,State Farm Stadium,"Glendale, Arizona","63,400",33.528,-112.263,1068.0,0,72,0,1,-18,58,1,1,0,0,1,Low Spread,CAR,ARI,CAR
835,835,9/22/19,2019,3,6,1:00 PM,0,0,BUF,21,17,CIN,BUF,-6.0,43.5,Highmark Stadium,"Orchard Park, New York","73,967",42.889,-78.8901,178.0,0,79,9,0,4,38,1,0,1,0,4,Medium Spread,BUF,CIN,CIN
836,836,9/22/19,2019,3,6,8:30 PM,1,0,CLE,13,20,LAR,LAR,-4.0,48.0,FirstEnergy Stadium,"Cleveland, Ohio","68,000",41.506111,-81.699444,584.0,0,82,5,0,-7,33,0,0,0,0,18,Medium Spread,LAR,CLE,LAR
837,837,9/22/19,2019,3,6,1:00 PM,0,0,DAL,31,6,MIA,DAL,-21.5,46.5,AT&T Stadium,"Arlington, Texas","80,000",32.747778,-97.092778,607.0,0,72,0,1,25,37,1,0,1,1,9,High Spread,DAL,MIA,DAL
838,838,9/22/19,2019,3,6,1:00 PM,0,0,GB,27,16,DEN,GB,-7.0,41.5,Lambeau Field,"Green Bay, Wisconsin","80,735",44.501389,-88.062222,640.0,0,69,5,0,11,43,1,1,1,1,12,Medium Spread,GB,DEN,GB
839,839,9/22/19,2019,3,6,1:00 PM,0,0,IND,27,24,ATL,IND,-1.5,48.0,Lucas Oil Stadium,"Indianapolis, Indiana","63,000",39.760056,-86.162806,717.0,0,72,0,1,3,51,1,1,1,1,14,Low Spread,IND,ATL,IND
840,840,9/22/19,2019,3,6,1:00 PM,0,0,KC,33,28,BAL,KC,-5.0,52.0,Arrowhead Stadium,"Kansas City, Missouri","76,416",39.048889,-94.483889,1024.0,0,69,3,0,5,61,1,1,1,2,16,Medium Spread,KC,BAL,Push
841,841,9/22/19,2019,3,6,4:30 PM,0,0,LAC,20,27,HOU,LAC,-3.0,49.0,Dignity Health Sports Park,"Carson, California","27,000",33.864,-118.261,10.0,0,84,4,0,-7,47,1,0,0,0,17,Low Spread,HOU,LAC,HOU
842,842,9/22/19,2019,3,6,1:00 PM,0,0,MIN,34,14,LVR,MIN,-9.0,43.5,U.S. Bank Stadium,"Minneapolis, Minnesota","66,200",44.973889,-93.258056,840.0,0,72,0,1,20,48,1,1,1,1,21,High Spread,MIN,LVR,MIN
843,843,9/22/19,2019,3,6,1:00 PM,0,0,NE,30,14,NYJ,NE,-21.0,43.0,Gillette Stadium,"Foxboro, Massachusetts","68,756",42.091,-71.264,289.0,0,82,8,0,16,44,1,1,1,0,22,High Spread,NE,NYJ,NYJ
844,844,9/22/19,2019,3,6,1:00 PM,0,0,PHI,24,27,DET,PHI,-4.0,45.0,Lincoln Financial Field,"Philadelphia, Pennsylvania","69,176",39.900833,-75.1675,30.0,0,86,5,0,-3,51,1,1,0,0,26,Medium Spread,DET,PHI,DET
845,845,9/22/19,2019,3,6,4:30 PM,0,0,SF,24,20,PIT,SF,-6.0,44.5,Levi's Stadium,"Santa Clara, California","68,500",37.403,-121.97,17.0,0,82,6,0,4,44,1,0,1,0,30,Medium Spread,SF,PIT,PIT
846,846,9/22/19,2019,3,6,4:30 PM,0,0,SEA,27,33,NO,SEA,-5.0,44.0,Lumen Field,"Seattle, Washington","67,000",47.6523,-122.4095,20.0,0,62,7,0,-6,60,1,1,0,0,29,Medium Spread,NO,SEA,NO
847,847,9/22/19,2019,3,6,4:00 PM,0,0,TB,31,32,NYG,TB,-5.0,48.0,Raymond James Stadium,"Tampa, Florida","65,890",27.975833,-82.503333,35.0,0,89,8,0,-1,63,1,1,0,0,31,Medium Spread,NYG,TB,NYG
848,848,9/23/19,2019,3,0,8:30 PM,1,0,WAS,15,31,CHI,CHI,-5.0,41.0,FedEx Field,"Landover, Maryland","79,000",38.907778,-76.864444,265.0,0,82,3,0,-16,46,0,1,0,0,6,Medium Spread,CHI,WAS,CHI
849,849,9/26/19,2019,4,3,8:30 PM,1,0,GB,27,34,PHI,GB,-3.5,46.5,Lambeau Field,"Green Bay, Wisconsin","80,735",44.501389,-88.062222,640.0,0,60,2,0,-7,61,1,1,0,0,12,Medium Spread,PHI,GB,PHI
850,850,9/29/19,2019,4,6,4:00 PM,0,0,ARI,10,27,SEA,SEA,-5.5,48.5,State Farm Stadium,"Glendale, Arizona","63,400",33.528,-112.263,1068.0,0,72,0,1,-17,37,0,0,0,0,29,Medium Spread,SEA,ARI,SEA
851,851,9/29/19,2019,4,6,1:00 PM,0,0,ATL,10,24,TEN,ATL,-3.5,46.5,Mercedes-Benz Stadium,"Atlanta, Georgia",71000,33.755556,-84.4,1050.0,0,72,0,1,-14,34,1,0,0,0,2,Medium Spread,TEN,ATL,TEN
852,852,9/29/19,2019,4,6,1:00 PM,0,0,BAL,25,40,CLE,BAL,-7.0,47.5,M&T Bank Stadium,"Baltimore, Maryland","71,008",39.278056,-76.622778,50.0,0,82,5,0,-15,65,1,1,0,0,3,Medium Spread,CLE,BAL,CLE
