,game_date,season,week,day_of_week,time_of_game,primetime,playoff_game,team_home,score_home,score_away,team_away,team_favored_id,point_spread,total_line,stadium,game_location,stadium_capacity,stadium_latitude,stadium_longitude,stadium_elevation,stadium_neutral,weather_temperature,wind_mph,indoor,precipitation,point_differential,total_points_scored,home_favorite,away_favorite,total_result,result,cover_result,team_favored_id_int,spread_category
907,10/24/19,2019,8,3,8:30 PM,1,0,MIN,19,9,WAS,MIN,-16.5,42,U.S. Bank Stadium,"Minneapolis, Minnesota","66,200",44.973889,-93.258056,840,0,72,0,1,,10,28,1,0,0,1,0,21,High Spread
908,10/27/19,2019,8,6,1:00 PM,0,0,ATL,20,27,SEA,SEA,-7.5,48.5,Mercedes-Benz Stadium,"Atlanta, Georgia",71000,33.755556,-84.4,1050,0,72,0,1,,-7,47,0,1,0,0,1,29,Medium Spread
909,10/27/19,2019,8,6,1:00 PM,0,0,BUF,13,31,PHI,BUF,-1,39.5,New Era Field,"Orchard Park, New York","73,967",42.889,-78.8901,178,0,52,11,0,,-18,44,1,0,1,0,0,4,Low Spread
910,10/27/19,2019,8,6,1:00 PM,0,0,CHI,16,17,LAC,CHI,-3.5,41,Soldier Field,"Chicago, Illinois","61,500",41.8623,-87.6167,594,0,51,6,0,,-1,33,1,0,0,0,0,6,Medium Spread
911,10/27/19,2019,8,6,1:00 PM,0,0,DET,31,26,NYG,DET,-6.5,49,Ford Field,"Detroit, Michigan","65,000",42.34,-83.045556,581,0,72,0,1,,5,57,1,0,1,1,0,11,Medium Spread
912,10/27/19,2019,8,6,4:30 PM,0,0,HOU,27,24,LVR,HOU,-6,52,NRG Stadium,"Houston, Texas","71,500",29.684722,-95.410833,43,0,72,0,1,,3,51,1,0,0,1,0,13,Medium Spread
913,10/27/19,2019,8,6,1:00 PM,0,0,IND,15,13,DEN,IND,-6,42,Lucas Oil Stadium,"Indianapolis, Indiana","63,000",39.760056,-86.162806,717,0,72,0,1,,2,28,1,0,0,1,0,14,Medium Spread
914,10/27/19,2019,8,6,1:00 PM,0,0,JAX,29,15,NYJ,JAX,-6.5,40,EverBank Field,"Jacksonville, Florida","67,264",30.23333,-81.66667,10,0,81,7,0,,14,44,1,0,1,1,1,15,Medium Spread
915,10/27/19,2019,8,6,8:30 PM,1,0,KC,24,31,GB,GB,-5,47.5,Arrowhead Stadium,"Kansas City, Missouri","76,416",39.048889,-94.483889,1024,0,52,6,0,,-7,55,0,1,1,0,0,12,Medium Spread
916,10/27/19,2019,8,6,1:00 PM,0,0,LAR,24,10,CIN,LAR,-12,48.5,Wembley Stadium,"London, England","90,000",51.555833,-0.279722,171,1,48,3,0,,14,34,1,0,0,1,1,18,High Spread
917,10/27/19,2019,8,6,4:30 PM,0,0,NE,27,13,CLE,NE,-10,43,Gillette Stadium,"Foxboro, Massachusetts","68,756",42.091,-71.264,289,0,50,8,0,light rain,14,40,1,0,0,1,1,22,High Spread
918,10/27/19,2019,8,6,1:00 PM,0,0,NO,31,9,ARI,NO,-12.5,48,Caesars Superdome,"New Orleans, Louisiana","76,468",29.9511,-90.08197,3,0,72,0,1,,22,40,1,0,0,1,1,23,High Spread
919,10/27/19,2019,8,6,4:00 PM,0,0,SF,51,13,CAR,SF,-4,40.5,Levi's Stadium,"Santa Clara, California","68,500",37.403,-121.97,17,0,63,12,0,,38,64,1,0,1,1,1,30,Medium Spread
920,10/27/19,2019,8,6,1:00 PM,0,0,TEN,27,23,TB,TEN,-2,45.5,Nissan Stadium,"Nashville, Tennessee","69,143",36.166389,-86.771389,430,0,59,1,0,,4,50,1,0,1,1,1,32,Low Spread
921,10/28/19,2019,8,0,8:30 PM,1,0,PIT,27,14,MIA,PIT,-14,44,Acrisure Stadium,"Pittsburgh, Pennsylvania","65,500",40.4846,-80.2144,730,0,61,1,0,,13,41,1,0,0,1,0,28,High Spread
922,10/31/19,2019,9,3,8:30 PM,1,0,ARI,25,28,SF,SF,-10,43,State Farm Stadium,"Glendale, Arizona","63,400",33.528,-112.263,1068,0,72,0,1,,-3,53,0,1,1,0,1,30,High Spread
923,11/3/19,2019,9,6,8:30 PM,1,0,BAL,37,20,NE,NE,-3,44.5,M&T Bank Stadium,"Baltimore, Maryland","71,008",39.278056,-76.622778,50,0,45,0,0,,17,57,0,1,1,1,1,22,Low Spread
924,11/3/19,2019,9,6,1:00 PM,0,0,BUF,24,9,WAS,BUF,-10.5,37,New Era Field,"Orchard Park, New York","73,967",42.889,-78.8901,178,0,35,10,0,,15,33,1,0,0,1,1,4,High Spread
925,11/3/19,2019,9,6,1:00 PM,0,0,CAR,30,20,TEN,CAR,-3.5,43,Bank of America Stadium,"Charlotte, North Carolina","73,778",35.225833,-80.852778,751,0,55,5,0,,10,50,1,0,1,1,1,5,Medium Spread
926,11/3/19,2019,9,6,4:30 PM,0,0,DEN,24,19,CLE,CLE,-4,39,Empower Field at Mile High,"Denver, Colorado","76,125",39.743889,-105.02,5280,0,57,5,0,,5,43,0,1,1,1,1,8,Medium Spread
927,11/3/19,2019,9,6,9:30 AM,0,0,JAX,3,26,HOU,JAX,-1,46,Wembley Stadium,"London, England","90,000",51.555833,-0.279722,171,1,47,7,0,light rain,-23,29,1,0,0,0,0,15,Low Spread
928,11/3/19,2019,9,6,1:00 PM,0,0,KC,26,23,MIN,MIN,-5.5,45.5,Arrowhead Stadium,"Kansas City, Missouri","76,416",39.048889,-94.483889,1024,0,55,9,0,,3,49,0,1,1,1,1,21,Medium Spread
929,11/3/19,2019,9,6,4:30 PM,0,0,LAC,26,11,GB,GB,-4,50,Dignity Health Sports Park,"Carson, California","27,000",33.864,-118.261,10,0,73,4,0,,15,37,0,1,0,1,1,12,Medium Spread
930,11/3/19,2019,9,6,1:00 PM,0,0,MIA,26,18,NYJ,NYJ,-3,42.5,Hard Rock Stadium,"Miami Gardens, Florida","65,326",25.958056,-80.238889,7,0,83,5,0,,8,44,0,1,1,1,1,25,Low Spread
931,11/3/19,2019,9,6,4:00 PM,0,0,LVR,31,24,DET,LVR,-2.5,51,Oakland Coliseum,"Oakland, California","53,250",37.751667,-122.200556,21,0,70,4,0,,7,55,1,0,1,1,1,19,Low Spread
932,11/3/19,2019,9,6,1:00 PM,0,0,PHI,22,14,CHI,PHI,-5,41,Lincoln Financial Field,"Philadelphia, Pennsylvania","69,176",39.900833,-75.1675,30,0,51,7,0,,8,36,1,0,0,1,1,26,Medium Spread
933,11/3/19,2019,9,6,1:00 PM,0,0,PIT,26,24,IND,PIT,-1,40,Acrisure Stadium,"Pittsburgh, Pennsylvania","65,500",40.4846,-80.2144,730,0,46,5,0,,2,50,1,0,1,1,1,28,Low Spread
934,11/3/19,2019,9,6,4:00 PM,0,0,SEA,40,34,TB,SEA,-4,51,Lumen Field,"Seattle, Washington","67,000",47.6523,-122.4095,20,0,51,4,0,,6,74,1,0,1,1,1,29,Medium Spread
935,11/4/19,2019,9,0,8:30 PM,1,0,NYG,18,37,DAL,DAL,-6.5,48.5,MetLife Stadium,"East Rutherford, New Jersey","82,500",40.813528,-74.074361,3,0,51,6,0,,-19,55,0,1,1,0,0,9,Medium Spread
936,11/7/19,2019,10,3,8:30 PM,1,0,LVR,26,24,LAC,LAC,-1,49,Oakland Coliseum,"Oakland, California","53,250",37.751667,-122.200556,21,0,57,7,0,,2,50,0,1,1,1,1,17,Low Spread
937,11/10/19,2019,10,6,1:00 PM,0,0,CHI,20,13,DET,CHI,-6,38,Soldier Field,"Chicago, Illinois","61,500",41.8623,-87.6167,594,0,40,10,0,,7,33,1,0,0,1,1,6,Medium Spread
938,11/10/19,2019,10,6,1:00 PM,0,0,CIN,13,49,BAL,BAL,-10.5,44,Paycor Stadium,"Cincinatti, Ohio","65,515",39.1,-84.51667,482,0,56,5,0,,-36,62,0,1,1,0,0,3,High Spread
939,11/10/19,2019,10,6,1:00 PM,0,0,CLE,19,16,BUF,CLE,-3,42,FirstEnergy Stadium,"Cleveland, Ohio","68,000",41.506111,-81.699444,584,0,48,5,0,,3,35,1,0,0,1,2,8,Low Spread
940,11/10/19,2019,10,6,8:30 PM,1,0,DAL,24,28,MIN,DAL,-3,48,AT&T Stadium,"Arlington, Texas","80,000",32.747778,-97.092778,607,0,72,0,1,,-4,52,1,0,1,0,0,9,Low Spread
941,11/10/19,2019,10,6,4:30 PM,0,0,GB,24,16,CAR,GB,-5,49,Lambeau Field,"Green Bay, Wisconsin","80,735",44.501389,-88.062222,640,0,33,4,0,,8,40,1,0,0,1,1,12,Medium Spread
942,11/10/19,2019,10,6,4:00 PM,0,0,IND,12,16,MIA,IND,-11,44,Lucas Oil Stadium,"Indianapolis, Indiana","63,000",39.760056,-86.162806,717,0,72,0,1,,-4,28,1,0,0,0,0,14,High Spread
943,11/10/19,2019,10,6,1:00 PM,0,0,NO,9,26,ATL,NO,-13.5,51.5,Caesars Superdome,"New Orleans, Louisiana","76,468",29.9511,-90.08197,3,0,72,0,1,,-17,35,1,0,0,0,0,23,High Spread
944,11/10/19,2019,10,6,1:00 PM,0,0,NYJ,34,27,NYG,NYG,-3,43,MetLife Stadium,"East Rutherford, New Jersey","82,500",40.813528,-74.074361,3,0,47,5,0,,7,61,0,1,1,1,1,24,Low Spread
945,11/10/19,2019,10,6,4:30 PM,0,0,PIT,17,12,LAR,LAR,-4.5,43.5,Acrisure Stadium,"Pittsburgh, Pennsylvania","65,500",40.4846,-80.2144,730,0,55,7,0,,5,29,0,1,0,1,1,18,Medium Spread
946,11/10/19,2019,10,6,1:00 PM,0,0,TB,30,27,ARI,TB,-5.5,51.5,Raymond James Stadium,"Tampa, Florida","65,890",27.975833,-82.503333,35,0,75,5,0,,3,57,1,0,1,1,0,31,Medium Spread
947,11/10/19,2019,10,6,1:00 PM,0,0,TEN,35,32,KC,KC,-6,49,Nissan Stadium,"Nashville, Tennessee","69,143",36.166389,-86.771389,430,0,62,9,0,,3,67,0,1,1,1,1,16,Medium Spread
948,11/11/19,2019,10,0,8:30 PM,1,0,SF,24,27,SEA,SF,-6.5,46.5,Levi's Stadium,"Santa Clara, California","68,500",37.403,-121.97,17,0,75,3,0,,-3,51,1,0,1,0,0,30,Medium Spread
949,11/14/19,2019,11,3,8:30 PM,1,0,CLE,21,7,PIT,CLE,-3,41.5,FirstEnergy Stadium,"Cleveland, Ohio","68,000",41.506111,-81.699444,584,0,37,6,0,light rain,14,28,1,0,0,1,1,8,Low Spread
950,11/17/19,2019,11,6,1:00 PM,0,0,BAL,41,7,HOU,BAL,-4.5,51,M&T Bank Stadium,"Baltimore, Maryland","71,008",39.278056,-76.622778,50,0,42,8,0,,34,48,1,0,0,1,1,3,Medium Spread
951,11/17/19,2019,11,6,1:00 PM,0,0,CAR,3,29,ATL,CAR,-4,49,Bank of America Stadium,"Charlotte, North Carolina","73,778",35.225833,-80.852778,751,0,52,10,0,,-26,32,1,0,0,0,0,5,Medium Spread
952,11/17/19,2019,11,6,1:00 PM,0,0,DET,27,35,DAL,DAL,-7,46.5,Ford Field,"Detroit, Michigan","65,000",42.34,-83.045556,581,0,72,0,1,,-8,62,0,1,1,0,0,9,Medium Spread
953,11/17/19,2019,11,6,1:00 PM,0,0,IND,33,13,JAX,IND,-2.5,41.5,Lucas Oil Stadium,"Indianapolis, Indiana","63,000",39.760056,-86.162806,717,0,72,0,1,,20,46,1,0,1,1,1,14,Low Spread
954,11/17/19,2019,11,6,8:30 PM,1,0,LAR,17,7,CHI,LAR,-5.5,40,Los Angeles Memorial Coliseum,"Los Angeles, California","93,605",34.014167,-118.287778,185,0,85,4,0,,10,24,1,0,0,1,1,18,Medium Spread
955,11/17/19,2019,11,6,1:00 PM,0,0,MIA,20,37,BUF,BUF,-7,41,Hard Rock Stadium,"Miami Gardens, Florida","65,326",25.958056,-80.238889,7,0,60,7,0,,-17,57,0,1,1,0,0,4,Medium Spread
956,11/17/19,2019,11,6,1:00 PM,0,0,MIN,27,23,DEN,MIN,-10,40,U.S. Bank Stadium,"Minneapolis, Minnesota","66,200",44.973889,-93.258056,840,0,72,0,1,,4,50,1,0,1,1,0,21,High Spread
957,11/17/19,2019,11,6,4:30 PM,0,0,LVR,17,10,CIN,LVR,-13,48,Oakland Coliseum,"Oakland, California","53,250",37.751667,-122.200556,21,0,68,5,0,,7,27,1,0,0,1,0,19,High Spread
958,11/17/19,2019,11,6,4:30 PM,0,0,PHI,10,17,NE,NE,-4.5,45,Lincoln Financial Field,"Philadelphia, Pennsylvania","69,176",39.900833,-75.1675,30,0,42,8,0,,-7,27,0,1,0,0,0,22,Medium Spread
959,11/17/19,2019,11,6,4:00 PM,0,0,SF,36,26,ARI,SF,-10,44,Levi's Stadium,"Santa Clara, California","68,500",37.403,-121.97,17,0,68,4,0,,10,62,1,0,1,1,2,30,High Spread
960,11/17/19,2019,11,6,1:00 PM,0,0,TB,17,34,NO,NO,-5,50.5,Raymond James Stadium,"Tampa, Florida","65,890",27.975833,-82.503333,35,0,53,2,0,,-17,51,0,1,1,0,0,23,Medium Spread
961,11/17/19,2019,11,6,1:00 PM,0,0,WAS,17,34,NYJ,WAS,-2,37.5,FedEx Field,"Landover, Maryland","79,000",38.907778,-76.864444,265,0,41,7,0,,-17,51,1,0,1,0,0,33,Low Spread
962,11/18/19,2019,11,0,8:30 PM,1,0,LAC,17,24,KC,KC,-5.5,52.5,Estadio Azteca,"Mexico City, Mexico","83,264",19.302911,-99.150442,7200,1,63,7,0,,-7,41,0,1,0,0,0,16,Medium Spread
963,11/21/19,2019,12,3,8:30 PM,1,0,HOU,20,17,IND,HOU,-3.5,46,NRG Stadium,"Houston, Texas","71,500",29.684722,-95.410833,43,0,72,0,1,,3,37,1,0,0,1,0,13,Medium Spread
964,11/24/19,2019,12,6,1:00 PM,0,0,ATL,22,35,TB,ATL,-3.5,51.5,Mercedes-Benz Stadium,"Atlanta, Georgia",71000,33.755556,-84.4,1050,0,72,0,1,,-13,57,1,0,1,0,0,2,Medium Spread
965,11/24/19,2019,12,6,1:00 PM,0,0,BUF,20,3,DEN,BUF,-3.5,37,New Era Field,"Orchard Park, New York","73,967",42.889,-78.8901,178,0,37,7,0,,17,23,1,0,0,1,1,4,Medium Spread
966,11/24/19,2019,12,6,1:00 PM,0,0,CHI,19,14,NYG,CHI,-6,41,Soldier Field,"Chicago, Illinois","61,500",41.8623,-87.6167,594,0,44,8,0,,5,33,1,0,0,1,0,6,Medium Spread
967,11/24/19,2019,12,6,1:00 PM,0,0,CIN,10,16,PIT,PIT,-6.5,37,Paycor Stadium,"Cincinatti, Ohio","65,515",39.1,-84.51667,482,0,43,9,0,,-6,26,0,1,0,0,1,28,Medium Spread
968,11/24/19,2019,12,6,1:00 PM,0,0,CLE,41,24,MIA,CLE,-11,46,FirstEnergy Stadium,"Cleveland, Ohio","68,000",41.506111,-81.699444,584,0,37,12,0,,17,65,1,0,1,1,1,8,High Spread
969,11/24/19,2019,12,6,4:30 PM,0,0,NE,13,9,DAL,NE,-5.5,44.5,Gillette Stadium,"Foxboro, Massachusetts","68,756",42.091,-71.264,289,0,40,11,0,,4,22,1,0,0,1,0,22,Medium Spread
970,11/24/19,2019,12,6,1:00 PM,0,0,NO,34,31,CAR,NO,-10,46.5,Caesars Superdome,"New Orleans, Louisiana","76,468",29.9511,-90.08197,3,0,72,0,1,,3,65,1,0,1,1,0,23,High Spread
971,11/24/19,2019,12,6,1:00 PM,0,0,NYJ,34,3,LVR,LVR,-3,44.5,MetLife Stadium,"East Rutherford, New Jersey","82,500",40.813528,-74.074361,3,0,41,9,0,light rain,31,37,0,1,0,1,1,19,Low Spread
972,11/24/19,2019,12,6,1:00 PM,0,0,PHI,9,17,SEA,SEA,-2,45.5,Lincoln Financial Field,"Philadelphia, Pennsylvania","69,176",39.900833,-75.1675,30,0,38,11,0,light snow,-8,26,0,1,0,0,0,29,Low Spread
973,11/24/19,2019,12,6,8:30 PM,1,0,SF,37,8,GB,SF,-3,48,Levi's Stadium,"Santa Clara, California","68,500",37.403,-121.97,17,0,66,2,0,,29,45,1,0,0,1,1,30,Low Spread
974,11/24/19,2019,12,6,4:00 PM,0,0,TEN,42,20,JAX,TEN,-4,42.5,Nissan Stadium,"Nashville, Tennessee","69,143",36.166389,-86.771389,430,0,53,7,0,,22,62,1,0,1,1,1,32,Medium Spread
975,11/24/19,2019,12,6,1:00 PM,0,0,WAS,19,16,DET,DET,-4,40,FedEx Field,"Landover, Maryland","79,000",38.907778,-76.864444,265,0,46,10,0,,3,35,0,1,0,1,1,11,Medium Spread
976,11/25/19,2019,12,0,8:30 PM,1,0,LAR,6,45,BAL,BAL,-3.5,47,Los Angeles Memorial Coliseum,"Los Angeles, California","93,605",34.014167,-118.287778,185,0,64,3,0,,-39,51,0,1,1,0,0,3,Medium Spread
977,11/28/19,2019,13,3,8:30 PM,1,0,ATL,18,26,NO,NO,-7,48,Mercedes-Benz Stadium,"Atlanta, Georgia",71000,33.755556,-84.4,1050,0,72,0,1,,-8,44,0,1,0,0,0,23,Medium Spread
978,11/28/19,2019,13,3,4:30 PM,0,0,DAL,15,26,BUF,DAL,-6.5,46.5,AT&T Stadium,"Arlington, Texas","80,000",32.747778,-97.092778,607,0,72,0,1,,-11,41,1,0,0,0,0,9,Medium Spread
979,11/28/19,2019,13,3,12:30 PM,0,0,DET,20,24,CHI,CHI,-5.5,37,Ford Field,"Detroit, Michigan","65,000",42.34,-83.045556,581,0,72,0,1,,-4,44,0,1,1,0,1,6,Medium Spread
980,12/1/19,2019,13,6,4:00 PM,0,0,ARI,7,34,LAR,LAR,-2.5,47,State Farm Stadium,"Glendale, Arizona","63,400",33.528,-112.263,1068,0,72,0,1,,-27,41,0,1,0,0,0,18,Low Spread
981,12/1/19,2019,13,6,1:00 PM,0,0,BAL,20,17,SF,BAL,-5.5,45,M&T Bank Stadium,"Baltimore, Maryland","71,008",39.278056,-76.622778,50,0,38,9,0,light rain,3,37,1,0,0,1,0,3,Medium Spread
982,12/1/19,2019,13,6,1:00 PM,0,0,CAR,21,29,WAS,CAR,-10.5,38.5,Bank of America Stadium,"Charlotte, North Carolina","73,778",35.225833,-80.852778,751,0,60,7,0,,-8,50,1,0,1,0,0,5,High Spread
983,12/1/19,2019,13,6,1:00 PM,0,0,CIN,22,6,NYJ,NYJ,-3,43,Paycor Stadium,"Cincinatti, Ohio","65,515",39.1,-84.51667,482,0,48,14,0,,16,28,0,1,0,1,1,25,Low Spread
984,12/1/19,2019,13,6,4:30 PM,0,0,DEN,23,20,LAC,LAC,-4.5,38.5,Empower Field at Mile High,"Denver, Colorado","76,125",39.743889,-105.02,5280,0,35,4,0,,3,43,0,1,1,1,1,17,Medium Spread
985,12/1/19,2019,13,6,8:30 PM,1,0,HOU,28,22,NE,NE,-3,47,NRG Stadium,"Houston, Texas","71,500",29.684722,-95.410833,43,0,72,0,1,,6,50,0,1,1,1,1,22,Low Spread
986,12/1/19,2019,13,6,1:00 PM,0,0,IND,17,31,TEN,TEN,-1,41.5,Lucas Oil Stadium,"Indianapolis, Indiana","63,000",39.760056,-86.162806,717,0,72,0,1,,-14,48,0,1,1,0,0,32,Low Spread
987,12/1/19,2019,13,6,1:00 PM,0,0,JAX,11,28,TB,TB,-3,46.5,EverBank Field,"Jacksonville, Florida","67,264",30.23333,-81.66667,10,0,78,14,0,,-17,39,0,1,0,0,0,31,Low Spread
988,12/1/19,2019,13,6,4:30 PM,0,0,KC,40,9,LVR,KC,-10.5,49.5,Arrowhead Stadium,"Kansas City, Missouri","76,416",39.048889,-94.483889,1024,0,35,12,0,,31,49,1,0,0,1,1,16,High Spread
989,12/1/19,2019,13,6,1:00 PM,0,0,MIA,37,31,PHI,PHI,-10,44.5,Hard Rock Stadium,"Miami Gardens, Florida","65,326",25.958056,-80.238889,7,0,80,10,0,,6,68,0,1,1,1,1,26,High Spread
990,12/1/19,2019,13,6,1:00 PM,0,0,NYG,13,31,GB,GB,-6.5,43.5,MetLife Stadium,"East Rutherford, New Jersey","82,500",40.813528,-74.074361,3,0,30,7,0,light rain,-18,44,0,1,1,0,0,12,Medium Spread
991,12/1/19,2019,13,6,1:00 PM,0,0,PIT,20,13,CLE,CLE,-1,40,Acrisure Stadium,"Pittsburgh, Pennsylvania","65,500",40.4846,-80.2144,730,0,45,3,0,,7,33,0,1,0,1,1,8,Low Spread
992,12/2/19,2019,13,0,8:30 PM,1,0,SEA,37,30,MIN,SEA,-2.5,48.5,Lumen Field,"Seattle, Washington","67,000",47.6523,-122.4095,20,0,47,1,0,,7,67,1,0,1,1,1,29,Low Spread
993,12/5/19,2019,14,3,8:30 PM,1,0,CHI,31,24,DAL,DAL,-3,43,Soldier Field,"Chicago, Illinois","61,500",41.8623,-87.6167,594,0,40,8,0,light rain,7,55,0,1,1,1,1,9,Low Spread
994,12/8/19,2019,14,6,4:30 PM,0,0,ARI,17,23,PIT,PIT,-2.5,43.5,State Farm Stadium,"Glendale, Arizona","63,400",33.528,-112.263,1068,0,72,0,1,,-6,40,0,1,0,0,0,28,Low Spread
995,12/8/19,2019,14,6,1:00 PM,0,0,ATL,40,20,CAR,ATL,-3.5,48,Mercedes-Benz Stadium,"Atlanta, Georgia",71000,33.755556,-84.4,1050,0,72,0,1,,20,60,1,0,1,1,1,2,Medium Spread
996,12/8/19,2019,14,6,1:00 PM,0,0,BUF,17,24,BAL,BAL,-6,44,New Era Field,"Orchard Park, New York","73,967",42.889,-78.8901,178,0,34,18,0,,-7,41,0,1,0,0,0,3,Medium Spread
997,12/8/19,2019,14,6,1:00 PM,0,0,CLE,27,19,CIN,CLE,-6.5,43.5,FirstEnergy Stadium,"Cleveland, Ohio","68,000",41.506111,-81.699444,584,0,43,14,0,,8,46,1,0,1,1,1,8,Medium Spread
998,12/8/19,2019,14,6,1:00 PM,0,0,GB,20,15,WAS,GB,-13,42,Lambeau Field,"Green Bay, Wisconsin","80,735",44.501389,-88.062222,640,0,38,10,0,,5,35,1,0,0,1,0,12,High Spread
999,12/8/19,2019,14,6,1:00 PM,0,0,HOU,24,38,DEN,HOU,-8,42.5,NRG Stadium,"Houston, Texas","71,500",29.684722,-95.410833,43,0,72,0,1,,-14,62,1,0,1,0,0,13,High Spread
1000,12/8/19,2019,14,6,4:00 PM,0,0,JAX,10,45,LAC,LAC,-3,42,EverBank Field,"Jacksonville, Florida","67,264",30.23333,-81.66667,10,0,63,4,0,,-35,55,0,1,1,0,0,17,Low Spread
1001,12/8/19,2019,14,6,8:30 PM,1,0,LAR,28,12,SEA,LAR,-1,47.5,Los Angeles Memorial Coliseum,"Los Angeles, California","93,605",34.014167,-118.287778,185,0,64,5,0,,16,40,1,0,0,1,1,18,Low Spread
1002,12/8/19,2019,14,6,1:00 PM,0,0,MIN,20,7,DET,MIN,-11.5,44,U.S. Bank Stadium,"Minneapolis, Minnesota","66,200",44.973889,-93.258056,840,0,72,0,1,,13,27,1,0,0,1,1,21,High Spread
1003,12/8/19,2019,14,6,4:30 PM,0,0,NE,16,23,KC,NE,-3,48.5,Gillette Stadium,"Foxboro, Massachusetts","68,756",42.091,-71.264,289,0,32,6,0,,-7,39,1,0,0,0,0,22,Low Spread
1004,12/8/19,2019,14,6,1:00 PM,0,0,NO,46,48,SF,NO,-1.5,45,Caesars Superdome,"New Orleans, Louisiana","76,468",29.9511,-90.08197,3,0,72,0,1,,-2,94,1,0,1,0,0,23,Low Spread
1005,12/8/19,2019,14,6,1:00 PM,0,0,NYJ,22,21,MIA,NYJ,-5,47,MetLife Stadium,"East Rutherford, New Jersey","82,500",40.813528,-74.074361,3,0,37,6,0,,1,43,1,0,0,1,0,25,Medium Spread
1006,12/8/19,2019,14,6,4:30 PM,0,0,LVR,21,42,TEN,TEN,-2.5,47,Oakland Coliseum,"Oakland, California","53,250",37.751667,-122.200556,21,0,58,3,0,light rain,-21,63,0,1,1,0,0,32,Low Spread
1007,12/8/19,2019,14,6,1:00 PM,0,0,TB,38,35,IND,TB,-3,46.5,Raymond James Stadium,"Tampa, Florida","65,890",27.975833,-82.503333,35,0,76,8,0,,3,73,1,0,1,1,2,31,Low Spread
1008,12/9/19,2019,14,0,8:30 PM,1,0,PHI,23,17,NYG,PHI,-9.5,45,Lincoln Financial Field,"Philadelphia, Pennsylvania","69,176",39.900833,-75.1675,30,0,50,8,0,light rain,6,40,1,0,0,1,0,26,High Spread
1009,12/12/19,2019,15,3,8:30 PM,1,0,BAL,42,21,NYJ,BAL,-17,44,M&T Bank Stadium,"Baltimore, Maryland","71,008",39.278056,-76.622778,50,0,33,3,0,,21,63,1,0,1,1,1,3,High Spread
1010,12/15/19,2019,15,6,4:00 PM,0,0,ARI,38,24,CLE,CLE,-3,49,State Farm Stadium,"Glendale, Arizona","63,400",33.528,-112.263,1068,0,72,0,1,,14,62,0,1,1,1,1,8,Low Spread
1011,12/15/19,2019,15,6,1:00 PM,0,0,CAR,24,30,SEA,SEA,-6,48.5,Bank of America Stadium,"Charlotte, North Carolina","73,778",35.225833,-80.852778,751,0,53,4,0,,-6,54,0,1,1,0,2,29,Medium Spread
1012,12/15/19,2019,15,6,1:00 PM,0,0,CIN,13,34,NE,NE,-10.5,41.5,Paycor Stadium,"Cincinatti, Ohio","65,515",39.1,-84.51667,482,0,34,3,0,,-21,47,0,1,1,0,0,22,High Spread
1013,12/15/19,2019,15,6,4:30 PM,0,0,DAL,44,21,LAR,LAR,-1,48.5,AT&T Stadium,"Arlington, Texas","80,000",32.747778,-97.092778,607,0,72,0,1,,23,65,0,1,1,1,1,18,Low Spread
1014,12/15/19,2019,15,6,1:00 PM,0,0,DET,17,38,TB,TB,-6,46,Ford Field,"Detroit, Michigan","65,000",42.34,-83.045556,581,0,72,0,1,,-21,55,0,1,1,0,0,31,Medium Spread
1015,12/15/19,2019,15,6,1:00 PM,0,0,GB,21,13,CHI,GB,-4.5,41,Lambeau Field,"Green Bay, Wisconsin","80,735",44.501389,-88.062222,640,0,13,7,0,,8,34,1,0,0,1,1,12,Medium Spread
1016,12/15/19,2019,15,6,1:00 PM,0,0,KC,23,3,DEN,KC,-9,43,Arrowhead Stadium,"Kansas City, Missouri","76,416",39.048889,-94.483889,1024,0,25,8,0,light snow,20,26,1,0,0,1,1,16,High Spread
1017,12/15/19,2019,15,6,4:00 PM,0,0,LAC,10,39,MIN,MIN,-1,45,Dignity Health Sports Park,"Carson, California","27,000",33.864,-118.261,10,0,63,12,0,,-29,49,0,1,1,0,0,21,Low Spread
1018,12/15/19,2019,15,6,1:00 PM,0,0,NYG,36,20,MIA,NYG,-3.5,46.5,MetLife Stadium,"East Rutherford, New Jersey","82,500",40.813528,-74.074361,3,0,46,15,0,,16,56,1,0,1,1,1,24,Medium Spread
1019,12/15/19,2019,15,6,4:00 PM,0,0,LVR,16,20,JAX,LVR,-6.5,46,Oakland Coliseum,"Oakland, California","53,250",37.751667,-122.200556,21,0,55,6,0,,-4,36,1,0,0,0,0,19,Medium Spread
1020,12/15/19,2019,15,6,8:30 PM,1,0,PIT,10,17,BUF,PIT,-1,37,Acrisure Stadium,"Pittsburgh, Pennsylvania","65,500",40.4846,-80.2144,730,0,31,0,0,,-7,27,1,0,0,0,0,28,Low Spread
1021,12/15/19,2019,15,6,4:30 PM,0,0,SF,22,29,ATL,SF,-10,49.5,Levi's Stadium,"Santa Clara, California","68,500",37.403,-121.97,17,0,55,6,0,,-7,51,1,0,1,0,0,30,High Spread
1022,12/15/19,2019,15,6,1:00 PM,0,0,TEN,21,24,HOU,TEN,-3,50,Nissan Stadium,"Nashville, Tennessee","69,143",36.166389,-86.771389,430,0,42,4,0,,-3,45,1,0,0,0,0,32,Low Spread
