,season,week,primetime,playoff_game,score_home,score_away,point_spread,total_line,stadium_neutral,weather_temp,wind_mph,indoor,point_differential,total_points_scored,favorite,result,cover_result,total_result,winner_id,loser_id,cover_map,clusters,cluster
743,2018,15,1,0,16,17,-1.0,47.0,0,46,0,0,-1,33,1,0,0,0,8,10,8,0,pink
744,2018,15,0,0,22,29,-7.0,44.0,0,51,8,0,-7,51,0,0,2,1,13,25,0,0,pink
745,2018,15,0,0,40,14,-10.0,43.5,0,72,0,1,26,54,1,1,1,1,2,1,2,2,blue
746,2018,15,0,0,20,12,-8.5,45.0,0,43,10,0,8,32,1,1,0,0,3,30,30,0,pink
747,2018,15,0,0,14,13,-2.5,40.0,0,39,7,0,1,27,1,1,0,0,4,11,11,0,pink
748,2018,15,0,0,24,17,-5.5,46.5,0,45,10,0,7,41,1,1,1,0,6,12,6,0,pink
749,2018,15,0,0,30,16,-3.0,46.0,0,43,2,0,14,46,1,1,1,2,7,19,7,0,pink
750,2018,15,0,0,23,0,-3.0,46.5,0,72,0,1,23,23,1,1,1,0,14,9,14,1,purple
751,2018,15,0,0,13,16,-7.5,36.5,0,64,12,0,-3,29,1,0,0,0,32,15,32,1,purple
752,2018,15,1,0,23,30,-13.5,52.5,0,60,5,0,-7,53,1,0,0,1,26,18,26,1,purple
753,2018,15,0,0,41,17,-7.5,45.0,0,72,0,1,24,58,1,1,1,1,21,20,21,2,blue
754,2018,15,0,0,0,17,-2.5,42.0,0,40,6,0,-17,17,0,0,0,0,31,24,31,0,pink
755,2018,15,0,0,17,10,-2.5,56.0,0,42,5,0,7,27,0,1,1,0,27,22,27,0,pink
756,2018,15,0,0,26,23,-3.5,44.0,0,61,11,0,3,49,0,1,1,1,29,28,29,2,blue
757,2018,15,1,0,9,12,-6.0,50.5,0,48,3,0,-3,21,0,0,1,0,23,5,5,0,pink
758,2018,16,1,0,10,22,-4.0,42.5,0,60,5,0,-12,32,1,0,0,0,3,17,3,1,purple
759,2018,16,0,0,25,16,-11.5,37.5,0,51,9,0,9,41,1,1,0,1,31,32,32,0,pink
760,2018,16,0,0,9,31,-14.5,43.0,0,72,0,1,-22,40,0,0,0,0,18,1,18,1,purple
761,2018,16,0,0,10,24,-3.0,46.0,0,52,7,0,-14,34,0,0,0,0,2,5,2,1,purple
762,2018,16,0,0,26,18,-10.0,44.0,0,37,9,0,8,44,1,1,0,2,8,7,7,0,pink
763,2018,16,0,0,27,20,-7.5,48.0,0,72,0,1,7,47,1,1,0,0,9,30,30,2,blue
764,2018,16,0,0,9,27,-6.5,42.5,0,72,0,1,-18,36,0,0,0,0,21,11,21,1,purple
765,2018,16,0,0,28,27,-10.0,48.5,0,72,0,1,1,55,1,1,0,1,14,24,24,2,blue
766,2018,16,0,0,7,17,-3.0,39.5,0,73,9,0,-10,24,1,0,0,0,15,20,15,1,purple
767,2018,16,0,0,24,12,-13.5,45.0,0,40,12,0,12,36,1,1,0,0,22,4,4,0,pink
768,2018,16,0,0,31,28,-6.5,53.0,0,72,0,1,3,59,1,1,0,1,23,27,27,2,blue
769,2018,16,0,0,38,44,-3.0,47.5,0,43,8,0,-6,82,0,0,0,1,12,25,12,2,blue
770,2018,16,0,0,32,30,-1.0,46.5,0,44,5,0,2,62,1,1,1,1,26,13,26,0,pink
771,2018,16,0,0,9,14,-4.0,44.0,0,50,5,0,-5,23,0,0,0,0,6,29,6,0,pink
772,2018,16,1,0,38,31,-1.0,54.5,0,43,8,0,7,69,0,1,1,1,28,16,28,2,blue
773,2018,16,1,0,27,14,-2.5,42.5,0,58,14,0,13,41,0,1,1,0,19,10,19,0,pink
774,2018,17,0,0,26,24,-7.0,41.0,0,48,2,0,2,50,1,1,0,1,3,8,8,0,pink
775,2018,17,0,0,42,17,-5.5,39.5,0,33,9,0,25,59,1,1,1,1,4,20,4,0,pink
776,2018,17,0,0,9,23,-7.0,43.5,0,51,6,0,-14,32,0,0,0,0,17,10,17,1,purple
777,2018,17,0,0,0,31,-7.5,44.5,0,26,15,0,-31,31,1,0,0,0,11,12,11,0,pink
778,2018,17,0,0,20,3,-7.0,39.5,0,72,0,1,17,23,1,1,1,0,13,15,13,1,purple
779,2018,17,0,0,35,3,-14.5,52.5,0,45,15,0,32,38,1,1,1,0,16,19,16,0,pink
780,2018,17,0,0,48,32,-10.5,49.5,0,65,3,0,16,80,1,1,1,1,18,29,18,2,blue
781,2018,17,0,0,10,24,-6.0,40.5,0,72,0,1,-14,34,1,0,0,0,6,21,6,1,purple
782,2018,17,0,0,38,3,-14.5,46.5,0,33,2,0,35,41,1,1,1,0,22,25,22,0,pink
783,2018,17,0,0,14,33,-8.0,42.0,0,72,0,1,-19,47,1,0,0,1,5,23,5,1,purple
784,2018,17,0,0,35,36,-7.5,38.5,0,37,2,0,-1,71,1,0,0,1,9,24,9,0,pink
785,2018,17,0,0,16,13,-14.0,45.0,0,42,9,0,3,29,1,1,0,0,27,7,7,0,pink
786,2018,17,0,0,27,24,-14.0,39.5,0,45,5,0,3,51,1,1,0,1,28,1,1,0,pink
787,2018,17,0,0,32,34,-2.5,51.5,0,80,5,0,-2,66,0,0,1,1,2,30,30,2,blue
788,2018,17,1,0,17,33,-5.5,42.5,0,53,4,0,-16,50,0,0,0,1,14,31,14,1,purple
789,2018,17,0,0,0,24,-6.0,42.5,0,46,3,0,-24,24,0,0,0,0,26,32,26,1,purple
790,2018,19,1,1,24,22,-2.5,43.0,0,72,0,1,2,46,1,1,0,1,9,28,28,1,purple
791,2018,19,0,1,7,21,-2.0,48.5,0,72,0,1,-14,28,1,0,0,0,14,13,14,1,purple
792,2018,19,0,1,17,23,-3.0,43.0,0,52,12,0,-6,40,1,0,0,0,17,3,17,0,pink
793,2018,19,0,1,15,16,-6.5,41.5,0,39,12,0,-1,31,1,0,0,0,26,6,26,0,pink
794,2018,20,0,1,31,13,-4.0,54.0,0,32,13,0,18,44,1,1,1,0,16,14,16,0,pink
795,2018,20,1,1,30,22,-7.5,48.0,0,57,1,0,8,52,1,1,1,1,18,9,18,2,blue
796,2018,20,0,1,41,28,-3.5,47.5,0,26,3,0,13,69,1,1,1,1,22,17,22,0,pink
797,2018,20,0,1,20,14,-8.5,52.0,0,72,0,1,6,34,1,1,0,0,23,26,26,1,purple
798,2018,21,1,1,31,37,-3.0,56.0,0,19,14,0,-6,68,1,0,0,1,22,16,22,0,pink
799,2018,21,0,1,23,26,-3.0,55.5,0,72,0,1,-3,49,1,0,0,0,18,23,18,1,purple
800,2018,22,1,1,3,13,-2.0,55.5,1,72,0,1,-10,16,0,0,0,0,22,18,22,1,purple
801,2019,1,1,0,3,10,-3.0,46.5,0,65,7,0,-7,13,1,0,0,0,12,6,12,1,purple
802,2019,1,0,0,27,27,-3.0,45.5,0,72,0,1,0,54,0,0,1,1,0,0,1,2,blue
803,2019,1,0,0,27,30,-2.0,49.5,0,85,3,0,-3,57,0,0,0,1,18,5,18,2,blue
804,2019,1,0,0,13,43,-5.5,44.0,0,69,6,0,-30,56,1,0,0,1,31,8,31,1,purple
805,2019,1,0,0,35,17,-7.0,44.0,0,72,0,1,18,52,1,1,1,1,9,24,9,2,blue
806,2019,1,0,0,26,40,-3.5,49.0,0,93,3,0,-14,66,0,0,0,1,16,15,16,2,blue
807,2019,1,0,0,30,24,-6.0,44.5,0,73,6,0,6,54,1,1,2,1,17,14,0,2,blue
808,2019,1,0,0,10,59,-7.0,40.5,0,89,7,0,-49,69,0,0,0,1,3,20,3,1,purple
809,2019,1,0,0,28,12,-3.5,47.0,0,72,0,1,16,40,1,1,1,0,21,2,21,2,blue
810,2019,1,1,0,33,3,-5.5,49.0,0,64,3,0,30,36,1,1,1,0,22,27,22,2,blue
811,2019,1,0,0,16,17,-2.5,41.0,0,74,4,0,-1,33,1,0,0,0,4,25,4,1,purple
812,2019,1,0,0,32,27,-10.0,44.5,0,79,4,0,5,59,1,1,0,1,26,32,32,2,blue
813,2019,1,0,0,21,20,-9.0,44.0,0,66,4,0,1,41,1,1,0,0,28,7,7,1,purple
814,2019,1,0,0,17,31,-1.0,51.0,0,91,5,0,-14,48,1,0,0,0,29,30,29,1,purple
815,2019,1,1,0,30,28,-6.5,51.5,0,72,0,1,2,58,1,1,0,1,23,13,13,2,blue
816,2019,1,1,0,24,16,-3.0,42.5,0,64,10,0,8,40,0,1,1,0,19,10,19,1,purple
817,2019,2,1,0,14,20,-6.5,48.0,0,86,1,0,-6,34,1,0,0,0,30,5,30,1,purple
818,2019,2,1,0,24,20,-1.0,53.0,0,72,0,1,4,44,0,1,1,0,2,26,2,1,purple
819,2019,2,0,0,23,17,-13.0,45.5,0,81,3,0,6,40,1,1,0,0,3,1,1,1,purple
820,2019,2,0,0,17,41,-1.0,46.0,0,82,3,0,-24,58,1,0,0,1,29,7,29,1,purple
821,2019,2,0,0,14,16,-3.0,40.5,0,88,4,0,-2,30,0,0,1,0,6,10,10,1,purple
822,2019,2,0,0,13,10,-1.0,46.5,0,72,0,1,3,23,0,1,1,0,11,17,11,1,purple
823,2019,2,0,0,21,16,-3.0,43.0,0,72,3,0,5,37,1,1,1,0,12,21,12,1,purple
824,2019,2,0,0,13,12,-7.0,43.0,0,72,0,1,1,25,1,1,0,0,13,15,15,1,purple
825,2019,2,0,0,27,9,-2.0,52.0,0,84,5,0,18,36,1,1,1,0,18,23,18,2,blue
826,2019,2,0,0,0,43,-18.0,48.5,0,90,9,0,-43,43,0,0,0,0,22,20,22,1,purple
827,2019,2,0,0,14,28,-1.0,44.5,0,80,2,0,-14,42,0,0,0,0,4,24,4,1,purple
828,2019,2,0,0,10,28,-7.0,53.0,0,66,9,0,-18,38,0,0,0,0,16,19,16,1,purple
829,2019,2,0,0,26,28,-4.0,47.0,0,78,1,0,-2,54,1,0,0,1,28,27,28,2,blue
830,2019,2,0,0,17,19,-3.5,43.5,0,92,1,0,-2,36,1,0,0,0,14,31,14,1,purple
831,2019,2,0,0,21,31,-6.0,46.0,0,82,3,0,-10,52,0,0,0,1,9,32,9,1,purple
832,2019,2,1,0,3,23,-6.5,45.0,0,71,1,0,-20,26,0,0,0,0,8,25,8,1,purple
833,2019,3,1,0,20,7,-2.0,38.0,0,73,7,0,13,27,0,1,1,0,15,31,15,1,purple
834,2019,3,0,0,20,38,-2.5,45.5,0,72,0,1,-18,58,1,0,0,1,5,1,5,1,purple
835,2019,3,0,0,21,17,-6.0,43.5,0,79,9,0,4,38,1,1,0,0,4,7,7,1,purple
836,2019,3,1,0,13,20,-4.0,48.0,0,82,5,0,-7,33,0,0,0,0,18,8,18,1,purple
837,2019,3,0,0,31,6,-21.5,46.5,0,72,0,1,25,37,1,1,1,0,9,20,9,2,blue
838,2019,3,0,0,27,16,-7.0,41.5,0,69,5,0,11,43,1,1,1,1,12,10,12,2,blue
839,2019,3,0,0,27,24,-1.5,48.0,0,72,0,1,3,51,1,1,1,1,14,2,14,2,blue
840,2019,3,0,0,33,28,-5.0,52.0,0,69,3,0,5,61,1,1,2,1,16,3,0,2,blue
841,2019,3,0,0,20,27,-3.0,49.0,0,84,4,0,-7,47,1,0,0,0,13,17,13,1,purple
842,2019,3,0,0,34,14,-9.0,43.5,0,72,0,1,20,48,1,1,1,1,21,19,21,2,blue
843,2019,3,0,0,30,14,-21.0,43.0,0,82,8,0,16,44,1,1,0,1,22,25,25,2,blue
844,2019,3,0,0,24,27,-4.0,45.0,0,86,5,0,-3,51,1,0,0,1,11,26,11,1,purple
845,2019,3,0,0,24,20,-6.0,44.5,0,82,6,0,4,44,1,1,0,0,29,27,27,1,purple
846,2019,3,0,0,27,33,-5.0,44.0,0,62,7,0,-6,60,1,0,0,1,23,28,23,2,blue
847,2019,3,0,0,31,32,-5.0,48.0,0,89,8,0,-1,63,1,0,0,1,24,30,24,2,blue
848,2019,3,1,0,15,31,-5.0,41.0,0,82,3,0,-16,46,0,0,0,1,6,32,6,1,purple
849,2019,4,1,0,27,34,-3.5,46.5,0,60,2,0,-7,61,1,0,0,1,26,12,26,2,blue
850,2019,4,0,0,10,27,-5.5,48.5,0,72,0,1,-17,37,0,0,0,0,28,1,28,1,purple
851,2019,4,0,0,10,24,-3.5,46.5,0,72,0,1,-14,34,1,0,0,0,31,2,31,1,purple
852,2019,4,0,0,25,40,-7.0,47.5,0,82,5,0,-15,65,1,0,0,1,8,3,8,2,blue
853,2019,4,0,0,10,16,-7.0,41.5,0,57,10,0,-6,26,0,0,1,0,22,4,4,1,purple
854,2019,4,0,0,16,6,-1.0,38.5,0,66,6,0,10,22,1,1,1,0,6,21,6,1,purple
855,2019,4,0,0,24,26,-2.5,37.5,0,86,12,0,-2,50,1,0,0,1,15,10,15,1,purple
856,2019,4,0,0,30,34,-7.0,54.5,0,72,0,1,-4,64,0,0,1,1,16,11,11,2,blue
857,2019,4,0,0,10,16,-5.0,47.5,0,72,0,1,-6,26,1,0,0,0,5,13,5,1,purple
858,2019,4,0,0,24,31,-6.0,46.5,0,72,0,1,-7,55,1,0,0,1,19,14,19,1,purple
859,2019,4,0,0,40,55,-9.0,48.5,0,70,6,0,-15,95,1,0,0,1,30,18,30,2,blue
860,2019,4,0,0,10,30,-15.0,43.5,0,86,11,0,-20,40,0,0,0,0,17,20,17,1,purple
861,2019,4,1,0,12,10,-2.5,47.0,0,72,0,1,2,22,0,1,1,0,23,9,23,1,purple
862,2019,4,0,0,24,3,-3.0,48.0,0,78,6,0,21,27,1,1,1,0,24,32,24,1,purple
863,2019,4,1,0,27,3,-3.5,45.0,0,75,1,0,24,30,1,1,1,0,27,7,27,2,blue
864,2019,5,1,0,30,29,-1.5,48.5,0,55,5,0,1,59,1,1,0,1,28,18,18,2,blue
865,2019,5,0,0,34,27,-3.0,40.5,0,74,1,0,7,61,1,1,1,1,5,15,5,2,blue
866,2019,5,0,0,23,26,-3.0,46.5,0,76,6,0,-3,49,1,0,0,1,1,7,1,1,purple
867,2019,5,0,0,24,34,-3.0,46.5,0,72,0,1,-10,58,1,0,0,1,12,9,12,1,purple
868,2019,5,0,0,53,32,-4.0,49.0,0,72,0,1,21,85,1,1,1,1,13,2,13,2,blue
869,2019,5,1,0,13,19,-10.5,55.5,0,58,0,0,-6,32,1,0,0,0,14,16,14,1,purple
870,2019,5,0,0,13,20,-4.5,45.5,0,80,5,0,-7,33,1,0,0,0,10,17,10,1,purple
871,2019,5,0,0,31,24,-3.0,46.5,0,72,0,1,7,55,1,1,1,1,23,30,23,2,blue
872,2019,5,0,0,10,28,-5.5,43.5,0,67,5,0,-18,38,0,0,0,0,21,24,21,1,purple
873,2019,5,0,0,24,21,-6.5,39.5,1,60,16,0,3,45,0,1,1,1,19,6,19,1,purple
874,2019,5,0,0,31,6,-14.0,43.0,0,70,7,0,25,37,1,1,1,0,26,25,26,2,blue
875,2019,5,0,0,23,26,-3.0,44.0,0,68,3,0,-3,49,0,0,2,1,3,27,0,1,purple
876,2019,5,0,0,7,14,-3.0,39.5,0,76,3,0,-7,21,1,0,0,0,4,31,4,1,purple
877,2019,5,0,0,7,33,-16.5,41.5,0,70,6,0,-26,40,0,0,0,0,22,32,22,1,purple
878,2019,5,1,0,31,3,-4.5,48.0,0,87,6,0,28,34,1,1,1,0,29,8,29,2,blue
879,2019,6,1,0,35,14,-16.5,43.0,0,54,9,0,21,49,1,1,1,1,22,24,22,2,blue
880,2019,6,0,0,34,33,-3.0,52.0,0,72,0,1,1,67,0,1,1,1,1,2,1,2,blue
881,2019,6,0,0,23,17,-10.5,46.5,0,61,3,0,6,40,1,1,0,0,3,7,7,1,purple
882,2019,6,0,0,28,32,-1.0,45.5,0,61,7,0,-4,60,1,0,0,1,28,8,28,2,blue
883,2019,6,0,0,16,0,-1.5,41.0,0,71,4,0,16,16,1,1,1,0,10,31,10,1,purple
884,2019,6,0,0,6,13,-2.5,42.5,0,80,10,0,-7,19,1,0,0,0,23,15,23,1,purple
885,2019,6,0,0,24,31,-3.5,54.5,0,58,2,0,-7,55,1,0,0,1,13,16,13,1,purple
886,2019,6,1,0,17,24,-6.0,42.5,0,67,7,0,-7,41,1,0,0,0,27,17,27,1,purple
887,2019,6,0,0,7,20,-3.0,50.0,0,72,5,0,-13,27,1,0,0,0,29,18,29,1,purple
888,2019,6,0,0,16,17,-5.5,42.5,0,83,9,0,-1,33,0,0,1,0,32,20,20,1,purple
889,2019,6,0,0,38,20,-3.5,44.5,0,72,0,1,18,58,1,1,1,1,21,26,21,2,blue
890,2019,6,0,0,24,22,-7.0,43.5,0,65,3,0,2,46,0,1,1,1,25,9,25,1,purple
891,2019,6,0,0,26,37,-2.0,47.5,1,51,4,0,-11,63,0,0,0,1,5,30,5,2,blue
892,2019,6,1,0,23,22,-3.5,47.0,0,42,0,0,1,45,1,1,0,0,12,11,11,0,pink
893,2019,7,1,0,6,30,-3.0,49.5,0,72,5,0,-24,36,0,0,0,0,16,10,16,1,purple
894,2019,7,0,0,10,37,-3.0,54.5,0,72,0,1,-27,47,0,0,0,0,18,2,18,1,purple
895,2019,7,0,0,31,21,-17.0,42.5,0,59,3,0,10,52,1,1,0,1,4,20,20,2,blue
896,2019,7,0,0,25,36,-4.0,37.0,0,53,5,0,-11,61,1,0,0,1,23,6,23,2,blue
897,2019,7,0,0,17,27,-4.0,44.0,0,72,1,0,-10,44,0,0,0,2,15,7,15,1,purple
898,2019,7,1,0,37,10,-3.0,50.0,0,72,0,1,27,47,1,1,1,0,9,26,9,2,blue
899,2019,7,0,0,30,42,-2.5,43.5,0,72,0,1,-12,72,0,0,0,1,21,11,21,2,blue
900,2019,7,0,0,42,24,-5.5,47.5,0,54,3,0,18,66,1,1,1,1,12,19,12,2,blue
901,2019,7,0,0,30,23,-1.0,46.5,0,72,0,1,7,53,1,1,1,1,14,13,14,2,blue
902,2019,7,0,0,21,27,-3.5,50.0,0,57,2,0,-6,48,1,0,0,0,1,24,1,1,purple
903,2019,7,0,0,16,30,-3.0,48.5,0,49,6,0,-14,46,1,0,0,0,3,28,3,1,purple
904,2019,7,0,0,23,20,-2.5,42.5,0,75,2,0,3,43,1,1,1,1,31,17,31,1,purple
905,2019,7,0,0,0,9,-10.0,39.0,0,55,8,0,-9,9,0,0,1,0,29,32,32,1,purple
906,2019,7,1,0,0,33,-10.0,43.0,0,56,1,0,-33,33,0,0,0,0,22,25,22,1,purple
907,2019,8,1,0,19,9,-16.5,42.0,0,72,0,1,10,28,1,1,0,0,21,32,32,1,purple
908,2019,8,0,0,20,27,-7.5,48.5,0,72,0,1,-7,47,0,0,1,0,28,2,2,1,purple
909,2019,8,0,0,13,31,-1.0,39.5,0,52,11,0,-18,44,1,0,0,1,26,4,26,1,purple
910,2019,8,0,0,16,17,-3.5,41.0,0,51,6,0,-1,33,1,0,0,0,17,6,17,0,pink
911,2019,8,0,0,31,26,-6.5,49.0,0,72,0,1,5,57,1,1,0,1,11,24,24,2,blue
912,2019,8,0,0,27,24,-6.0,52.0,0,72,0,1,3,51,1,1,0,0,13,19,19,2,blue
913,2019,8,0,0,15,13,-6.0,42.0,0,72,0,1,2,28,1,1,0,0,14,10,10,1,purple
914,2019,8,0,0,29,15,-6.5,40.0,0,81,7,0,14,44,1,1,1,1,15,25,15,2,blue
915,2019,8,1,0,24,31,-5.0,47.5,0,52,6,0,-7,55,0,0,0,1,12,16,12,1,purple
916,2019,8,0,0,24,10,-12.0,48.5,1,48,3,0,14,34,1,1,1,0,18,7,18,0,pink
917,2019,8,0,0,27,13,-10.0,43.0,0,50,8,0,14,40,1,1,1,0,22,8,22,0,pink
918,2019,8,0,0,31,9,-12.5,48.0,0,72,0,1,22,40,1,1,1,0,23,1,23,2,blue
919,2019,8,0,0,51,13,-4.0,40.5,0,63,12,0,38,64,1,1,1,1,29,5,29,2,blue
920,2019,8,0,0,27,23,-2.0,45.5,0,59,1,0,4,50,1,1,1,1,31,30,31,2,blue
921,2019,8,1,0,27,14,-14.0,44.0,0,61,1,0,13,41,1,1,0,0,27,20,20,2,blue
922,2019,9,1,0,25,28,-10.0,43.0,0,72,0,1,-3,53,0,0,1,1,29,1,1,2,blue
923,2019,9,1,0,37,20,-3.0,44.5,0,45,0,0,17,57,0,1,1,1,3,22,3,2,blue
924,2019,9,0,0,24,9,-10.5,37.0,0,35,10,0,15,33,1,1,1,0,4,32,4,0,pink
925,2019,9,0,0,30,20,-3.5,43.0,0,55,5,0,10,50,1,1,1,1,5,31,5,2,blue
926,2019,9,0,0,24,19,-4.0,39.0,0,57,5,0,5,43,0,1,1,1,10,8,10,0,pink
927,2019,9,0,0,3,26,-1.0,46.0,1,47,7,0,-23,29,1,0,0,0,13,15,13,1,purple
928,2019,9,0,0,26,23,-5.5,45.5,0,55,9,0,3,49,0,1,1,1,16,21,16,0,pink
929,2019,9,0,0,26,11,-4.0,50.0,0,73,4,0,15,37,0,1,1,0,17,12,17,2,blue
930,2019,9,0,0,26,18,-3.0,42.5,0,83,5,0,8,44,0,1,1,1,20,25,20,2,blue
931,2019,9,0,0,31,24,-2.5,51.0,0,70,4,0,7,55,1,1,1,1,19,11,19,2,blue
932,2019,9,0,0,22,14,-5.0,41.0,0,51,7,0,8,36,1,1,1,0,26,6,26,0,pink
933,2019,9,0,0,26,24,-1.0,40.0,0,46,5,0,2,50,1,1,1,1,27,14,27,0,pink
934,2019,9,0,0,40,34,-4.0,51.0,0,51,4,0,6,74,1,1,1,1,28,30,28,2,blue
935,2019,9,1,0,18,37,-6.5,48.5,0,51,6,0,-19,55,0,0,0,1,9,24,9,1,purple
936,2019,10,1,0,26,24,-1.0,49.0,0,57,7,0,2,50,0,1,1,1,19,17,19,2,blue
937,2019,10,0,0,20,13,-6.0,38.0,0,40,10,0,7,33,1,1,1,0,6,11,6,0,pink
938,2019,10,0,0,13,49,-10.5,44.0,0,56,5,0,-36,62,0,0,0,1,3,7,3,1,purple
939,2019,10,0,0,19,16,-3.0,42.0,0,48,5,0,3,35,1,1,2,0,8,4,0,0,pink
940,2019,10,1,0,24,28,-3.0,48.0,0,72,0,1,-4,52,1,0,0,1,21,9,21,1,purple
941,2019,10,0,0,24,16,-5.0,49.0,0,33,4,0,8,40,1,1,1,0,12,5,12,0,pink
942,2019,10,0,0,12,16,-11.0,44.0,0,72,0,1,-4,28,1,0,0,0,20,14,20,1,purple
943,2019,10,0,0,9,26,-13.5,51.5,0,72,0,1,-17,35,1,0,0,0,2,23,2,1,purple
944,2019,10,0,0,34,27,-3.0,43.0,0,47,5,0,7,61,0,1,1,1,25,24,25,2,blue
945,2019,10,0,0,17,12,-4.5,43.5,0,55,7,0,5,29,0,1,1,0,27,18,27,0,pink
946,2019,10,0,0,30,27,-5.5,51.5,0,75,5,0,3,57,1,1,0,1,30,1,1,2,blue
947,2019,10,0,0,35,32,-6.0,49.0,0,62,9,0,3,67,0,1,1,1,31,16,31,2,blue
948,2019,10,1,0,24,27,-6.5,46.5,0,75,3,0,-3,51,1,0,0,1,28,29,28,1,purple
949,2019,11,1,0,21,7,-3.0,41.5,0,37,6,0,14,28,1,1,1,0,8,27,8,0,pink
950,2019,11,0,0,41,7,-4.5,51.0,0,42,8,0,34,48,1,1,1,0,3,13,3,0,pink
951,2019,11,0,0,3,29,-4.0,49.0,0,52,10,0,-26,32,1,0,0,0,2,5,2,1,purple
952,2019,11,0,0,27,35,-7.0,46.5,0,72,0,1,-8,62,0,0,0,1,9,11,9,2,blue
953,2019,11,0,0,33,13,-2.5,41.5,0,72,0,1,20,46,1,1,1,1,14,15,14,2,blue
954,2019,11,1,0,17,7,-5.5,40.0,0,85,4,0,10,24,1,1,1,0,18,6,18,1,purple
955,2019,11,0,0,20,37,-7.0,41.0,0,60,7,0,-17,57,0,0,0,1,4,20,4,1,purple
956,2019,11,0,0,27,23,-10.0,40.0,0,72,0,1,4,50,1,1,0,1,21,10,10,2,blue
957,2019,11,0,0,17,10,-13.0,48.0,0,68,5,0,7,27,1,1,0,0,19,7,7,1,purple
958,2019,11,0,0,10,17,-4.5,45.0,0,42,8,0,-7,27,0,0,0,0,22,26,22,0,pink
959,2019,11,0,0,36,26,-10.0,44.0,0,68,4,0,10,62,1,1,2,1,29,1,0,2,blue
960,2019,11,0,0,17,34,-5.0,50.5,0,53,2,0,-17,51,0,0,0,1,23,30,23,1,purple
961,2019,11,0,0,17,34,-2.0,37.5,0,41,7,0,-17,51,1,0,0,1,25,32,25,0,pink
962,2019,11,1,0,17,24,-5.5,52.5,1,63,7,0,-7,41,0,0,0,0,16,17,16,1,purple
963,2019,12,1,0,20,17,-3.5,46.0,0,72,0,1,3,37,1,1,0,0,13,14,14,1,purple
964,2019,12,0,0,22,35,-3.5,51.5,0,72,0,1,-13,57,1,0,0,1,30,2,30,1,purple
965,2019,12,0,0,20,3,-3.5,37.0,0,37,7,0,17,23,1,1,1,0,4,10,4,0,pink
966,2019,12,0,0,19,14,-6.0,41.0,0,44,8,0,5,33,1,1,0,0,6,24,24,0,pink
967,2019,12,0,0,10,16,-6.5,37.0,0,43,9,0,-6,26,0,0,1,0,27,7,7,0,pink
968,2019,12,0,0,41,24,-11.0,46.0,0,37,12,0,17,65,1,1,1,1,8,20,8,0,pink
969,2019,12,0,0,13,9,-5.5,44.5,0,40,11,0,4,22,1,1,0,0,22,9,9,0,pink
970,2019,12,0,0,34,31,-10.0,46.5,0,72,0,1,3,65,1,1,0,1,23,5,5,2,blue
971,2019,12,0,0,34,3,-3.0,44.5,0,41,9,0,31,37,0,1,1,0,25,19,25,0,pink
972,2019,12,0,0,9,17,-2.0,45.5,0,38,11,0,-8,26,0,0,0,0,28,26,28,0,pink
973,2019,12,1,0,37,8,-3.0,48.0,0,66,2,0,29,45,1,1,1,0,29,12,29,2,blue
974,2019,12,0,0,42,20,-4.0,42.5,0,53,7,0,22,62,1,1,1,1,31,15,31,2,blue
975,2019,12,0,0,19,16,-4.0,40.0,0,46,10,0,3,35,0,1,1,0,32,11,32,0,pink
976,2019,12,1,0,6,45,-3.5,47.0,0,64,3,0,-39,51,0,0,0,1,3,18,3,1,purple
977,2019,13,1,0,18,26,-7.0,48.0,0,72,0,1,-8,44,0,0,0,0,23,2,23,1,purple
978,2019,13,0,0,15,26,-6.5,46.5,0,72,0,1,-11,41,1,0,0,0,4,9,4,1,purple
979,2019,13,0,0,20,24,-5.5,37.0,0,72,0,1,-4,44,0,0,1,1,6,11,11,1,purple
980,2019,13,0,0,7,34,-2.5,47.0,0,72,0,1,-27,41,0,0,0,0,18,1,18,1,purple
981,2019,13,0,0,20,17,-5.5,45.0,0,38,9,0,3,37,1,1,0,0,3,29,29,0,pink
982,2019,13,0,0,21,29,-10.5,38.5,0,60,7,0,-8,50,1,0,0,1,32,5,32,1,purple
983,2019,13,0,0,22,6,-3.0,43.0,0,48,14,0,16,28,0,1,1,0,7,25,7,0,pink
984,2019,13,0,0,23,20,-4.5,38.5,0,35,4,0,3,43,0,1,1,1,10,17,10,0,pink
985,2019,13,1,0,28,22,-3.0,47.0,0,72,0,1,6,50,0,1,1,1,13,22,13,2,blue
986,2019,13,0,0,17,31,-1.0,41.5,0,72,0,1,-14,48,0,0,0,1,31,14,31,1,purple
987,2019,13,0,0,11,28,-3.0,46.5,0,78,14,0,-17,39,0,0,0,0,30,15,30,1,purple
988,2019,13,0,0,40,9,-10.5,49.5,0,35,12,0,31,49,1,1,1,0,16,19,16,0,pink
989,2019,13,0,0,37,31,-10.0,44.5,0,80,10,0,6,68,0,1,1,1,20,26,20,2,blue
990,2019,13,0,0,13,31,-6.5,43.5,0,30,7,0,-18,44,0,0,0,1,12,24,12,0,pink
991,2019,13,0,0,20,13,-1.0,40.0,0,45,3,0,7,33,0,1,1,0,27,8,27,0,pink
992,2019,13,1,0,37,30,-2.5,48.5,0,47,1,0,7,67,1,1,1,1,28,21,28,2,blue
